source,localclaw_url,http_status,resolver_markup_valid,amazon_destinations_before_fix
computers.html,https://localclaw.io/go/amazon?q=Apple+MacBook+Pro+14+M5+32GB+1TB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Apple+MacBook+Pro+14+M5+32GB+1TB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+MacBook+Pro+14+M5+32GB+1TB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Apple+MacBook+Pro+14+M5+Pro+48GB+1TB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Apple+MacBook+Pro+14+M5+Pro+48GB+1TB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+MacBook+Pro+14+M5+Pro+48GB+1TB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Apple+MacBook+Pro+16+M5+Max+128GB+2TB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Apple+MacBook+Pro+16+M5+Max+128GB+2TB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+MacBook+Pro+16+M5+Max+128GB+2TB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=ASUS+ROG+Flow+Z13+Ryzen+AI+Max%2B+395+64GB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=ASUS+ROG+Flow+Z13+Ryzen+AI+Max%2B+395+64GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=ASUS+ROG+Flow+Z13+Ryzen+AI+Max%2B+395+64GB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=HP+ZBook+Ultra+G1a+128GB+Ryzen+AI+Max+395&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=HP+ZBook+Ultra+G1a+128GB+Ryzen+AI+Max+395&amp;tag=localclaw-20 | https://www.amazon.com/s?k=HP+ZBook+Ultra+G1a+128GB+Ryzen+AI+Max+395&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Lenovo+Legion+Pro+7i+Gen+10+RTX+5080&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Lenovo+Legion+Pro+7i+Gen+10+RTX+5080&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Lenovo+Legion+Pro+7i+Gen+10+RTX+5080&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=MSI+Titan+18+HX+AI+RTX+5090+24GB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=MSI+Titan+18+HX+AI+RTX+5090+24GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=MSI+Titan+18+HX+AI+RTX+5090+24GB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+16GB+256GB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Apple+Mac+mini+M4+16GB+256GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+16GB+256GB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&family=computers&source=computers_card,200,True,https://www.amazon.de/dp/B0DLBWRZS5?tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+48GB+512GB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Apple+Mac+mini+M4+Pro+48GB+512GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+48GB+512GB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Apple+Mac+Studio+M4+Max+64GB+1TB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Apple+Mac+Studio+M4+Max+64GB+1TB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+Studio+M4+Max+64GB+1TB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Apple+Mac+Studio+M3+Ultra+96GB+1TB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Apple+Mac+Studio+M3+Ultra+96GB+1TB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+Studio+M3+Ultra+96GB+1TB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Apple+Mac+Studio+M4+Max+128GB+2TB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Apple+Mac+Studio+M4+Max+128GB+2TB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+Studio+M4+Max+128GB+2TB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Apple+Mac+Studio+M3+Ultra+256GB+2TB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Apple+Mac+Studio+M3+Ultra+256GB+2TB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+Studio+M3+Ultra+256GB+2TB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Apple+Mac+Studio+M3+Ultra+512GB+4TB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Apple+Mac+Studio+M3+Ultra+512GB+4TB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+Studio+M3+Ultra+512GB+4TB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Framework+Desktop+Ryzen+AI+Max%2B+395+128GB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Framework+Desktop+Ryzen+AI+Max%2B+395+128GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Framework+Desktop+Ryzen+AI+Max%2B+395+128GB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=HP+Z2+Mini+G1a+128GB+Ryzen+AI+Max+395&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=HP+Z2+Mini+G1a+128GB+Ryzen+AI+Max+395&amp;tag=localclaw-20 | https://www.amazon.com/s?k=HP+Z2+Mini+G1a+128GB+Ryzen+AI+Max+395&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=AMD+Ryzen+AI+Halo+128GB+developer+platform&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=AMD+Ryzen+AI+Halo+128GB+developer+platform&amp;tag=localclaw-20 | https://www.amazon.com/s?k=AMD+Ryzen+AI+Halo+128GB+developer+platform&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Alienware+Area-51+RTX+5090+32GB&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Alienware+Area-51+RTX+5090+32GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Alienware+Area-51+RTX+5090+32GB&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=NVIDIA+DGX+Spark&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=NVIDIA+DGX+Spark&amp;tag=localclaw-20 | https://www.amazon.com/s?k=NVIDIA+DGX+Spark&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=ASUS+Ascent+GX10+NVIDIA+GB10&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=ASUS+Ascent+GX10+NVIDIA+GB10&amp;tag=localclaw-20 | https://www.amazon.com/s?k=ASUS+Ascent+GX10+NVIDIA+GB10&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Acer+Veriton+GN100+NVIDIA+GB10&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Acer+Veriton+GN100+NVIDIA+GB10&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Acer+Veriton+GN100+NVIDIA+GB10&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Dell+Pro+Max+GB10&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Dell+Pro+Max+GB10&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Dell+Pro+Max+GB10&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=Lenovo+ThinkStation+PGX+GB10&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=Lenovo+ThinkStation+PGX+GB10&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Lenovo+ThinkStation+PGX+GB10&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=HP+ZGX+Nano+G1n+AI+Station&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=HP+ZGX+Nano+G1n+AI+Station&amp;tag=localclaw-20 | https://www.amazon.com/s?k=HP+ZGX+Nano+G1n+AI+Station&amp;tag=localclaw-20
computers.html,https://localclaw.io/go/amazon?q=MSI+EdgeXpert+AI+Supercomputer+GB10&family=computers&source=computers_card,200,True,https://www.amazon.de/s?k=MSI+EdgeXpert+AI+Supercomputer+GB10&amp;tag=localclaw-20 | https://www.amazon.com/s?k=MSI+EdgeXpert+AI+Supercomputer+GB10&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5060+Ti+16GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5060+Ti+16GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5060+Ti+16GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5060+Ti+16GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5060+Ti+16GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5060+Ti+16GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5070+Ti+16GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5070+Ti+16GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5070+Ti+16GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5060+Ti+16GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5060+Ti+16GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5060+Ti+16GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5090+32GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5090+32GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5090+32GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=DDR5+64GB+2x32GB+6000+CL30&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=DDR5+64GB+2x32GB+6000+CL30&amp;tag=localclaw-20 | https://www.amazon.com/s?k=DDR5+64GB+2x32GB+6000+CL30&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5060+Ti+16GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5060+Ti+16GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5060+Ti+16GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=DDR5+64GB+2x32GB+6000+CL30&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=DDR5+64GB+2x32GB+6000+CL30&amp;tag=localclaw-20 | https://www.amazon.com/s?k=DDR5+64GB+2x32GB+6000+CL30&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5070+Ti+16GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5070+Ti+16GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5070+Ti+16GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=DDR5+96GB+2x48GB+6000&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=DDR5+96GB+2x48GB+6000&amp;tag=localclaw-20 | https://www.amazon.com/s?k=DDR5+96GB+2x48GB+6000&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5070+Ti+16GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5070+Ti+16GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5070+Ti+16GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5060+Ti+16GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5060+Ti+16GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5060+Ti+16GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+4090+24GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+4090+24GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+4090+24GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5090+32GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5090+32GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5090+32GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5090+32GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5090+32GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5090+32GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5090+32GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5090+32GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5090+32GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+4090+24GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+4090+24GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+4090+24GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=DDR5+96GB+2x48GB+6000&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=DDR5+96GB+2x48GB+6000&amp;tag=localclaw-20 | https://www.amazon.com/s?k=DDR5+96GB+2x48GB+6000&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5090+32GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5090+32GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5090+32GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=DDR5+128GB+memory+kit&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=DDR5+128GB+memory+kit&amp;tag=localclaw-20 | https://www.amazon.com/s?k=DDR5+128GB+memory+kit&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=DDR5+96GB+2x48GB+6000&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=DDR5+96GB+2x48GB+6000&amp;tag=localclaw-20 | https://www.amazon.com/s?k=DDR5+96GB+2x48GB+6000&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5090+32GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5090+32GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5090+32GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=DDR5+128GB+memory+kit&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=DDR5+128GB+memory+kit&amp;tag=localclaw-20 | https://www.amazon.com/s?k=DDR5+128GB+memory+kit&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+5090+32GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+5090+32GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+5090+32GB&amp;tag=localclaw-20
buyer_path,https://localclaw.io/go/amazon?q=RTX+4090+24GB&family=gpuram&source=buyer_path,200,True,https://www.amazon.de/s?k=RTX+4090+24GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=RTX+4090+24GB&amp;tag=localclaw-20
US,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=US&family=computers,200,True,https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
CA,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=CA&family=computers,200,True,https://www.amazon.ca/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
GB,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=GB&family=computers,200,True,https://www.amazon.co.uk/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
DE,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=DE&family=computers,200,True,https://www.amazon.de/dp/B0DLBWRZS5?tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
FR,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=FR&family=computers,200,True,https://www.amazon.fr/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
IT,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=IT&family=computers,200,True,https://www.amazon.it/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
ES,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=ES&family=computers,200,True,https://www.amazon.es/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
NL,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=NL&family=computers,200,True,https://www.amazon.nl/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
PL,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=PL&family=computers,200,True,https://www.amazon.pl/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
SE,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=SE&family=computers,200,True,https://www.amazon.se/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20 | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
AU,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=AU&family=computers,200,True,https://www.amazon.com.au/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
JP,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=JP&family=computers,200,True,https://www.amazon.co.jp/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
IN,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=IN&family=computers,200,True,https://www.amazon.in/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
BR,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=BR&family=computers,200,True,https://www.amazon.com.br/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
MX,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=MX&family=computers,200,True,https://www.amazon.com.mx/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
BE,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=BE&family=computers,200,True,https://www.amazon.com.be/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
IE,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=IE&family=computers,200,True,https://www.amazon.ie/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
SG,https://localclaw.io/go/amazon?q=Apple+Mac+mini+M4+Pro+24GB+512GB&market=SG&family=computers,200,True,https://www.amazon.sg/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB | https://www.amazon.com/s?k=Apple+Mac+mini+M4+Pro+24GB+512GB&amp;tag=localclaw-20
